Ano;Órgão Orçamentário;Função;Unidade Orçamentária;Programa;Ação;Localizador;Região;UF;Município;Plano Orçamentário;Grupo de Despesa;Modalidade de Aplicação;Natureza de Despesa;Resultado Primário;Fonte;Subfunção;Origem do Crédito;Objetivo;Projeto de Lei;Dotação Inicial;Dotação Atual;Empenhado;Liquidado;Pago
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44905248 - VEICULOS DIVERSOS;2 - Primária discricionária, considerada no cálculo do RP;112 - Código Extinto a partir de 01.jan.2018;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;16.190;16.190;16.190
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44905248 - VEICULOS DIVERSOS;2 - Primária discricionária, considerada no cálculo do RP;312 - Recursos Destinados à Manutenção e Desenvolvimento do Ensino - SUPERÁVIT;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;73.665;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44905251 - PECAS NAO INCORPORAVEIS A IMOVEIS;2 - Primária discricionária, considerada no cálculo do RP;112 - Código Extinto a partir de 01.jan.2018;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;27.073;19.200;19.200
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44905252 - VEICULOS DE TRACAO MECANICA;2 - Primária discricionária, considerada no cálculo do RP;112 - Código Extinto a partir de 01.jan.2018;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;350.000;0;0;765.400;674.000;674.000
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0101 - Nacional (Crédito Extraordinário);NA - Nacional;-;-;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;112 - Código Extinto a partir de 01.jan.2018;364 - Ensino Superior;G - Extraordinário;0841 - Ampliar o acesso à educação superior com condições de...;0;0;2.361.821;0;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0168 - Campus Cajazeiras - Cajazeiras - PB;NE - Região Nordeste;PB - Paraíba;2503704 - Cajazeiras;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;200.000;700.000;0;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0168 - Campus Cajazeiras - Cajazeiras - PB;NE - Região Nordeste;PB - Paraíba;2503704 - Cajazeiras;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44905191 - OBRAS EM ANDAMENTO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;500.000;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0170 - Campina Grande - PB;NE - Região Nordeste;PB - Paraíba;2504009 - Campina Grande;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;100.000;100.000;0;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0170 - Campina Grande - PB;NE - Região Nordeste;PB - Paraíba;2504009 - Campina Grande;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;700.000;700.000;0;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0170 - Campina Grande - PB;NE - Região Nordeste;PB - Paraíba;2504009 - Campina Grande;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44905206 - APARELHOS E EQUIPAMENTOS DE COMUNICACAO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;400;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0170 - Campina Grande - PB;NE - Região Nordeste;PB - Paraíba;2504009 - Campina Grande;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44905212 - APARELHOS E UTENSILIOS DOMESTICOS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;1.345;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0170 - Campina Grande - PB;NE - Região Nordeste;PB - Paraíba;2504009 - Campina Grande;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44905235 - MATERIAL DE TIC (PERMANENTE);2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;156.066;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0170 - Campina Grande - PB;NE - Região Nordeste;PB - Paraíba;2504009 - Campina Grande;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44905236 - MAQUINAS, INSTALACOES E UTENS. DE  ESCRITORIO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;48;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0170 - Campina Grande - PB;NE - Região Nordeste;PB - Paraíba;2504009 - Campina Grande;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44905242 - MOBILIARIO EM GERAL;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;140.112;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;20RK - Funcionamento das Universidades Federais;0170 - Campina Grande - PB;NE - Região Nordeste;PB - Paraíba;2504009 - Campina Grande;[valor não detalhado];4 - Investimentos;90 - Aplicações Diretas;44905251 - PECAS NAO INCORPORAVEIS A IMOVEIS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;47;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;4.082.322;4.082.322;0;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33901414 - DIARIAS NO PAIS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;2.213;2.213;2.213
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33901801 - BOLSAS DE ESTUDO NO PAIS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;41.052;33.588;33.588
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903000 - Material de Consumo;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;3.061.741;0;0;0;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903003 - COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;42;42;42
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903004 - GAS E OUTROS MATERIAIS ENGARRAFADOS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;83.203;68.032;22.961
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903007 - GENEROS DE ALIMENTACAO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;1.740.985;1.600.293;1.586.576
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903008 - ANIMAIS PARA PESQUISA E ABATE;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;83;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903010 - MATERIAL ODONTOLOGICO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;217;217;217
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903011 - MATERIAL QUIMICO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;1.732;1.732;1.732
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903014 - MATERIAL EDUCATIVO E ESPORTIVO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;4.760;4.760;4.760
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903019 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;1.100;1.100;1.100
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903020 - MATERIAL DE CAMA, MESA E BANHO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;136;136;136
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903021 - MATERIAL DE COPA E COZINHA;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;6.036;6.036;6.036
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903022 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;57.105;55.180;55.180
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903023 - UNIFORMES, TECIDOS E AVIAMENTOS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;250;250;250
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903024 - MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;21.992;13.523;13.523
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903026 - MATERIAL ELETRICO E ELETRONICO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;2.300;2.300;2.300
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903028 - MATERIAL DE PROTECAO E SEGURANCA;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;5.102;5.102;5.102
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903031 - SEMENTES, MUDAS DE PLANTAS E INSUMOS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;10.701;10.701;10.701
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903035 - MATERIAL LABORATORIAL;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;106;106;106
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903036 - MATERIAL HOSPITALAR;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;20;20;20
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903039 - MATERIAL P/ MANUTENCAO DE VEICULOS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;125;125;125
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903042 - FERRAMENTAS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;3.286;3.286;3.286
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903301 - PASSAGENS PARA O PAIS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;46.118;40.835;18.141
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903303 - LOCACAO DE MEIOS DE TRANSPORTE;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;191.869;0;0;17.118;15.926;15.926
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903615 - LOCACAO DE IMOVEIS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;326.586;0;0;272.206;245.390;245.390
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903900 - Outros Serviços de Terceiros - Pessoa Jurídica;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;502.126;0;0;0;0;0
2012;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2032 - Educação Superior - Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;[valor não detalhado];3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903902 - CONDOMINIOS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);0841 - Ampliar o acesso à educação superior com condições de...;0;0;0;18.720;18.720;17.340
